date,volz_book_1d,volz_book_5d,volz_book_20d,volz_spread_1d,volz_spread_5d,volz_spread_20d,volz_top10_1d,volz_top10_5d,volz_top10_20d,volz_bottom10_1d,volz_bottom10_5d,volz_bottom10_20d,volz_universe_1d,volz_universe_5d,volz_universe_20d,volz_spy_1d,volz_spy_5d,volz_spy_20d,volz_qqq_1d,volz_qqq_5d,volz_qqq_20d,volz_smh_1d,volz_smh_5d,volz_smh_20d,volz_psq_1d,volz_psq_5d,volz_psq_20d,volz_soxs_1d,volz_soxs_5d,volz_soxs_20d
2019-08-09,-1.2082666412848238,-0.5512472605011046,-0.4476696726432788,0.41736300169934176,1.0782851427211475,0.7278619741506862,-0.7992053637915577,0.10915128634632515,-0.10992935050561665,-1.2702085579144493,-0.778490400310752,-0.7369094794699541,-0.9211777806653613,-0.15077847708952302,-0.31603515120284864,-0.7734079428058127,-0.1735740527487054,-0.7626238552234299,-0.7917334174995375,-0.1728567775767962,-0.6849685182909712,-0.9279003721227405,-0.3586492625250984,-0.2911488438331551,0.8099318904524245,0.1869326510242707,0.7101410905189065,0.9558228869330989,0.24788555543958773,0.1626795123642538
2019-08-12,-0.7658148970481945,0.4000931197232109,-0.7076500659169072,-0.9153330453952698,0.7701810092475805,0.5607670573772613,-1.3652353658705811,0.6362248670700252,-0.44169930436158567,-0.8085213852880975,0.09311166495655504,-0.9690030767213916,-1.1601647165227198,0.6332379356971155,-0.6447253173446863,-1.3778889806399561,0.7580003943695454,-1.067118159042821,-0.9611673391897683,0.7503126314398921,-0.9454014075027457,-0.6313478646757699,0.4117535693907906,-0.5186382911185077,0.9160650805049562,-0.7430858960808897,0.976599405183387,0.6078527712610324,-0.431994254389403,0.4055835860578764
2019-08-13,1.5002863710473862,0.7160101868392165,-0.28020735130551216,0.8683735747820615,1.1438787717759666,0.8213162018511622,1.4845619606318357,0.9892084044796366,-0.055266070552733186,0.9517274701569471,0.1349055339118,-0.789406761130678,1.6261122863857995,0.9785144953501533,-0.20375360128354042,1.8577409286529665,0.881664013083281,-0.6442066368014594,1.9607852499847156,1.1200902020268773,-0.49304295607384635,1.6068587574663946,0.7537303936019071,-0.07253477647814151,-1.9998274276594112,-1.1251912727985782,0.47561052574907586,-1.599474527182036,-0.8369483432257505,-0.10437609561041772
2019-08-14,-2.6554330719165073,-0.5624572312738236,-0.9401267135092471,-0.5263128681617945,-0.06841608425120564,0.6837897493529029,-2.3214025921168604,-0.7608954461493693,-0.6065837299683379,-2.2448506271370277,-0.8291540209399978,-1.3231158656109876,-2.7480684084234808,-0.5457431736133256,-0.8505503612065836,-3.4715241475497605,-0.7421271596698633,-1.2203565476897524,-2.6162861935924315,-0.3166171462497871,-0.9614793962658922,-1.7969741647293136,-0.21202293057724764,-0.514738183188891,2.6840367088963903,0.23157565360465468,0.981308661563169,1.6929165810764346,0.012894626241889601,0.30376608565452695
2019-08-15,-0.23913243398530998,-1.4947655420891284,-1.011554193987676,0.13146027776004962,-0.02751195286537807,0.4514583659070535,-0.5021357464285282,-1.5504437536272384,-0.8170461951579253,-0.705331590946241,-1.8010171940789108,-1.3542134561843058,-0.41307961494695566,-1.5971803894910381,-0.9609579458219146,0.2841085496262014,-1.4691410241510972,-1.1410141064849564,-0.09633047528071122,-1.1371848952161423,-0.9616017476956282,-0.059556274976133874,-0.8348440428187134,-0.7212827574164828,0.057926760638193416,1.0924040423172385,0.988053606633048,0.11623060999009596,0.7618140088712613,0.5287729874075179
2019-08-16,1.1991076440817392,-0.46268883869118865,-0.7307590019291063,-1.2081140347095602,-0.7525852531105004,0.042400222427827275,1.097814056360542,-0.8088192843472134,-0.6160377915529911,2.1623258698502976,-0.31217473659059825,-0.7178094636679027,1.6586667964225308,-0.4919821743647976,-0.5788784483406021,1.5984679363738075,-0.4602116420209829,-0.6782295796032992,1.3532981095925425,-0.20422649876850732,-0.5458609298694446,1.3384555270475471,0.16461805192595044,-0.4443439554104077,-1.309987311684421,0.13272825865295895,0.5024337180097794,-1.4515237312980016,-0.3619016154953328,0.14307913935109307
2019-08-19,0.8323199451786185,0.26681420929284344,-0.6513789083018315,0.7977265875097774,0.04108916776287457,0.010674210551683978,1.129560002051267,0.34208879007101095,-0.6589641761787088,0.6315221991855278,0.34530458620928167,-0.7341708066408723,0.6431138142244477,0.32866405050351805,-0.595568648826431,1.2845958548798282,0.7051410486719722,-0.44579142981026965,1.32987172624599,0.8275833388246007,-0.39814267125135266,0.8984664831894181,0.8674036449193904,-0.4832451105951079,-1.2629845211377841,-0.8345192187722763,0.38802272192892734,-0.9757726090401367,-1.0184330552283885,0.15370890267346013
2019-08-20,-0.5653587150648857,-0.6384074975799363,-0.8296395349783529,-0.024012254651747264,-0.38263743873009853,0.006264187264339948,-0.630287352461853,-0.5989018660766947,-0.814436487805339,-0.6878451657703286,-0.3707718218189891,-0.9181225881055625,-0.33480753038026956,-0.5055490090156853,-0.7305865558527315,-0.8106386769187379,-0.3978730503168792,-0.7837753690687482,-0.650401847450241,-0.2829473737335891,-0.66059220670069,-0.3222741659529321,0.024560504076215624,-0.7033764133382122,0.5985022904510203,0.2676583612275609,0.6318952531874489,0.2626981840781147,-0.2529581978616026,0.38417250705446593
2019-08-21,0.6202148704178376,0.8302340235394884,-0.8740252056130463,0.014583741344417039,-0.1202192597228718,-0.12283189274667151,1.0271905794207927,0.9356230895449449,-0.8627415771001548,1.1568368583739768,1.1573511482096674,-0.8857614655553528,0.9208675480261554,1.119015435958644,-0.8072890034127268,0.8612693058331118,1.4259152015297096,-0.7060212022715587,0.7462746904764344,1.207426172583259,-0.6279788976307898,0.5842489620464965,1.1461549184880377,-0.9033423745686783,-0.7137441167418913,-1.1695242237177768,0.6022705201651538,-0.5097242682702338,-1.141086784344643,0.7082295430527328
2019-08-22,-0.36913720026207963,0.7785225958703672,-0.7410197491528246,-0.08110270959379795,-0.24418667986726703,0.10451337940091936,-0.25380896259475627,1.0539955802258327,-0.7101412488891311,-0.23921851753579712,1.4240157926195143,-0.9149684742736994,-0.11765434528600413,1.2523409844651536,-0.6675121244180784,-0.03246914899576174,1.2769681390237244,-0.6003202317898026,-0.271204864572682,1.1237565751345557,-0.5122048266219529,-0.07538921746539584,1.1496869060944044,-0.7062395538478967,0.26916409577447076,-1.074886504189237,0.47163539871096893,0.030178274170179,-1.189633052247845,0.4870347808191356
2019-08-23,-1.7929633201905137,-0.5714227664435186,-1.1860706361366329,0.34454644725704875,0.4999330849803458,0.005529594171470601,-1.445450391095145,-0.09229772819437361,-1.1830318358076788,-1.9533007612233153,-0.4811871863766416,-1.3924663931742396,-2.1715806226482433,-0.4786155466590326,-1.2891071093142534,-2.7484174797036776,-0.662630419032349,-1.3594019995305835,-2.6913206590141088,-0.6992604690059812,-1.2873467008129151,-2.407467147506214,-0.5859863086283338,-1.1971999478037907,2.663925719696069,0.6678320387164243,1.2971571824001138,2.440954965093368,0.4586633064622065,1.1010960476710248
2019-08-26,1.203995251071822,-0.3956582454207047,-0.7782583194449239,0.5863798586578459,0.3717444474162076,0.433155700975647,0.8249738734862557,-0.21855250580105884,-0.711120954236452,0.5331505346174326,-0.5207695444113007,-1.1354126078685247,0.8945240588214509,-0.3481598053962114,-0.8974921069230222,1.1151686894719424,-0.6680249494903959,-1.0068406011948654,1.212756939327341,-0.6879342912211358,-0.9040852707600033,0.571095878003658,-0.7063530771381474,-1.064438805544469,-1.1933260468712643,0.6412019480988954,0.8927454400682407,-0.4509447139147377,0.7064530863971136,0.9536812188349928
2019-08-27,-0.2380458673212789,-0.2513655984893311,-0.7426763036644826,0.6397715433651185,0.6747739836536537,0.6129712389283779,-0.00022956876390825578,0.059828770195582595,-0.5996736966321714,-0.45933884813877135,-0.4142633681630069,-1.1403936509368588,-0.30951494896999154,-0.33929103109022807,-0.9133829031898509,-0.394996358020284,-0.49977396958514464,-1.0369217921981,-0.1677610366104142,-0.4830402120143887,-0.8578275034930537,-0.13020624748254866,-0.6258360286473355,-1.0415749261577878,0.1674175897126263,0.45405894781033,0.8344895947124298,0.18833519033340831,0.6739850019236093,0.9812905459308195
2019-08-28,-0.15499403360577846,-0.5920367613035048,-0.5899929560115699,-1.2575686534571544,0.13263247328196523,0.5975655366752053,-0.5978314424301414,-0.6561743731304452,-0.4733219450387757,0.17807865828603417,-0.8430202565255228,-0.9526476066978101,-0.014927783138087842,-0.7385981375203604,-0.7089238880822937,0.7108551954419128,-0.5496160637204965,-0.6482020059807203,0.2856234213142398,-0.6697951067630953,-0.5612259846459037,0.35622532188512857,-0.716678741511293,-0.6155507712004147,-0.22354783188145141,0.6638177727106361,0.529076130308888,-0.33155807365811607,0.7559590769607077,0.4481882843529579
2019-08-29,0.9027647995041391,-0.035223090595664995,-0.30379915638761057,0.10197072808788225,0.21638673004556197,0.6189521720019672,1.0818369561909265,-0.06871044792498215,-0.20538902089175387,1.172004623115319,-0.22927227151627427,-0.6660625804856106,1.1057954818335805,-0.20462295382380685,-0.3583298119389572,1.2856950139203802,0.03389651282302132,-0.17252109614107466,1.220462624223315,-0.01899081612056131,-0.20932734159957056,1.201877818124335,-0.16266100761827657,-0.11249023756939862,-1.233683354121659,-0.012731176314159046,0.14769234371173584,-1.2261927429018962,0.14281205782700684,-0.09083482204145998
2019-08-30,0.03269023707243899,0.7833504204862459,-0.40789328439833683,0.952438307372756,0.4886507275519329,0.7360012572365079,-0.03884552551303605,0.5681685609669537,-0.11364669593564318,-0.7078412648445751,0.3179999139951434,-0.6438498211381853,-0.046132522683467105,0.7315708102668443,-0.1881145471136324,-0.04493077457274906,1.2074294337477376,-0.013146860963407715,-0.19205031670622488,1.0636065710725973,0.011475575803069259,0.3553594395630834,1.0649057133388942,0.1366834426140948,0.20037796733494734,-1.0174159787744073,-0.05093531939960657,-0.30838575490536474,-0.9169843274102925,-0.321732139858709
2019-09-03,-0.8798706796339083,-0.1563260068544945,0.06313559225776713,1.0988181736967588,0.7066418241147551,1.0761329288052612,-0.5063594970254545,-0.030257034300000808,0.38908903433683173,-1.322296012467431,-0.5157341595607658,-0.2923274031128874,-0.9785361660223412,-0.11143882239909822,0.25265088081751313,-0.5922246325260965,0.430954597508146,0.5521917196681789,-0.8011239985450392,0.16574026425044908,0.5023321324526804,-0.8754410233012304,0.397498457528775,0.49366185063804935,0.8510180657557816,-0.12945331405125626,-0.5176106400333454,0.9205420845164347,-0.3604157278658805,-0.5812612038361691
2019-09-04,1.3467936555269246,0.5514011891812431,0.1709784078488465,0.9044853056460396,0.8169525825420421,1.2703315944515725,1.411580842778841,0.5997372495059172,0.5331629493734212,0.9839169238196296,0.11119766183478016,-0.28698785389710857,1.2048170824038973,0.5703525209697409,0.32009167180584297,1.188276119124916,1.1701859911334789,0.507581576036412,1.2323311106003807,0.8073173802660957,0.528075739468046,1.681471084482052,1.2364433869949412,0.6862852543976273,-1.2582300055981226,-0.7726928004535235,-0.5480507105345848,-1.505881474807956,-1.0897208574695512,-0.7518137561851042
2019-09-05,0.8296315330569338,0.9991037057737873,0.31931252010701816,-0.47573549100012213,1.2165072479413006,0.5518745599944234,0.6176513048554501,1.1610050482684084,0.30366497142389687,1.0462188454198575,0.49628396529009244,-0.03296893915697101,1.2610193876239295,1.1469460719705447,0.4700713950471155,1.340039326081916,1.440966162424561,0.7972348535476856,1.5513019718747685,1.3688561414355553,0.7738610151914272,1.7023781054724458,1.840894469404852,1.0019633195867212,-1.5379618005936362,-1.3381772864907453,-0.8022921661171318,-1.6736173362977707,-1.6034521232074883,-0.9840206869146166
2019-09-06,-0.005749766999827078,0.5724483493690735,-0.14799013502687247,1.7890695628144815,1.9796129558752296,0.9303651511123234,0.11395322583205958,0.7128091281012774,-0.015784754301611123,-1.0758220053575207,-0.5254753462647005,-0.6445033807996825,-0.5565248088331852,0.3613046585665575,-0.1421038528698902,0.07968371279719096,0.8630102589169444,0.3482322097384162,-0.08274836750780494,0.7292946392225386,0.33025508393671943,0.04617273263706534,1.2716079554900914,0.6643845655231628,0.0908800340446467,-0.716487007240709,-0.3712462233410974,-0.07537053053356389,-1.1361379674234422,-0.7169849634300861
2019-09-09,-0.8203634390713821,0.19272922063323444,-0.0383766484820367,5.343519381283753,3.9478071191912467,2.0089825819921656,0.5025673605511689,0.9941182577554153,0.30495180412782485,-2.986187784137356,-1.5305080575757368,-0.9968537604359101,-1.0288379468397193,-0.08005410817602714,-0.15813363759687635,0.05240792783677487,0.9143429940904965,0.5246474244394763,-0.17762076264110405,0.754893292145477,0.4793836806090387,0.21283447829444638,1.2084562586941785,0.9463334263662241,0.2153569320966362,-0.7268820403536412,-0.5075290054605616,-0.2606956521815435,-1.1193790175307168,-0.9347661622312147
2019-09-10,-0.12970887707687173,0.5563985439744534,0.12325069844113423,0.9517372114719318,3.347332608707271,2.170169880005923,0.8310437760080988,1.6366272350843494,0.869096797735704,0.13704422603611705,-0.8291367517249693,-0.7332604102520672,0.06266454307780553,0.40375204747084287,0.1303636692689075,-0.02446924278970919,1.1836111319250606,0.8130865518350572,-0.24628036860766198,1.0290063105727094,0.6531064272618187,0.11205762364641653,1.699981743129239,1.147528393987615,0.1852439260784728,-1.0317828642386968,-0.6710141772050674,-0.22921318298254253,-1.5610220777480632,-1.0915468181917976
2019-09-11,0.733594421483588,0.2742635608538389,-0.06119943446434802,1.067407041281395,3.5386267624003414,2.2303029785876682,0.8026909614232722,1.3296242042393371,0.6806148375446115,0.04517604648829142,-1.202504084368134,-0.9177758937813166,0.6533995618943733,0.1639042963961251,-0.07717661551985436,0.7404297662210099,0.9834722329153059,0.6128075087673024,0.8032072397798935,0.8327898990929358,0.4101786721646304,0.712903285703493,1.2644799277966796,0.9353858771089447,-0.7696943859927575,-0.8158125065410113,-0.42120238259713444,-0.8198053097073715,-1.2996382011273782,-0.9516774641179335
2019-09-12,-0.42381794051213034,-0.29289311126871753,0.4743344485809394,-0.2170870955900235,3.615021677357919,2.4344532372908194,0.22128320887650074,1.1231078441310156,1.35386515652373,0.383998643755771,-1.462538402616718,-0.37197365471914484,0.10396126216062174,-0.3453948114920825,0.5657857842942919,0.3595838155809523,0.5408794149821952,1.4218104748656504,0.3549697659534815,0.28873908481323995,1.093855620339961,0.0884560066543825,0.534981090423446,1.4220221879044788,-0.31034222594750566,-0.26278141975675334,-1.0400278497924116,-0.1412624878541151,-0.673152791474885,-1.2541538672113774
2019-09-13,0.10235091919331787,-0.24493014569921148,0.5571676975475479,1.7299780183986162,3.672528013133929,2.8005861454573977,-0.004822356199238483,1.0654002644153906,1.494284525871622,-1.2554367790265886,-1.5631481512972296,-0.49353851896174566,-0.3777185622692475,-0.26517970572199284,0.5782715753149811,-0.06895129216444715,0.4736848552544443,1.3410621968245309,-0.3051904535682751,0.1894971203641697,1.0458077765156504,-0.027901324353205494,0.5006611140327247,1.4307048830034488,0.31169672535767884,-0.16593740340904573,-0.9874794380672629,0.1529301035268274,-0.5783104224748437,-1.2494690368467771
2019-09-16,0.13975385175337676,0.1870643619063146,0.30535094795307205,-1.1968566885114555,1.0525805343221377,2.7070614015630157,-0.057635517988204425,0.8127819722020116,1.2006272528584756,0.8183901032083178,0.051351512142946386,-0.7681041216651862,0.3011153250680617,0.3338804405057632,0.2637891081112822,-0.3208092548530446,0.30524006180159924,0.9092874786854549,-0.3818291026870672,0.09799725529520932,0.639046869440687,-0.3890756812062171,0.232801874649143,1.021143682307845,0.4349273641509121,-0.06897517309718806,-0.6087362881214939,0.3785875996657937,-0.3149150406797289,-0.950976629794504
2019-09-17,0.7841928483327026,0.6007300656641474,0.2813482634179212,-1.3978942437004835,-0.02663801679117825,2.138060557937775,-0.37696968702446343,0.2612796782564187,0.8165561423374539,0.654431480520095,0.28269063207961026,-0.759402121215793,0.5134214062075703,0.536898250384112,0.2281119485387224,0.26263133399516864,0.4340910951959432,0.6815434298104719,0.41034483995272664,0.39305931792667476,0.4230329105007933,0.23403563610052386,0.28603482489491555,0.8501260168655711,-0.43226993061906577,-0.3438643984043672,-0.4207699500395566,-0.1568325054831142,-0.2802658787968135,-0.7906975362751548
2019-09-18,0.21331175331939048,0.363295003321114,0.470533062975136,0.8063909560684478,-0.1274523051522937,2.357167998628583,0.5575504195038876,0.15047471057240475,1.1204673543167019,-0.04025874232265269,0.2533689971640174,-0.6448797473037651,-0.010023814099957756,0.24005147632840426,0.3094491091144348,0.06253437324088862,0.1323952745772322,0.8874832658608744,-0.03584841856692221,0.01807934765065239,0.5733625594679119,0.06438716066203325,-0.015488323511345433,0.9831314359632023,0.06283096721006011,0.02809886275475094,-0.5452599672129231,-0.04408758415130421,0.08731122468288385,-0.8847820391626688
